Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR18396491_1	(0.0, 0.0030125411234362674)	(1.0, 0.0029888576240381837)	(2.0, 0.00327305961681519)	(3.0, 0.004447761186960149)	(4.0, 0.005314577264930019)	(5.0, 0.005920874849520966)	(6.0, 0.007886605299561925)	(7.0, 0.01133018611204332)	(8.0, 0.01345696435799125)	(9.0, 0.015957941894428906)	(10.0, 0.020803585871276863)	(11.0, 0.027425492302981115)	(12.0, 0.03166010199535851)	(13.0, 0.03855673702008053)	(14.0, 0.05064005841298292)	(15.0, 0.060733965856446255)	(16.0, 0.07536089508470285)	(17.0, 0.087434743077846)	(18.0, 0.10886831003311191)	(19.0, 0.13309179321747208)	(20.0, 0.1474392571528313)	(21.0, 0.16152146589493194)	(22.0, 0.2016460505751656)	(23.0, 0.24442318718798467)	(24.0, 0.2896397242388064)	(25.0, 0.3402703092520301)	(26.0, 0.4485938987989861)	(27.0, 0.6508557203585018)	(28.0, 0.860023650342499)	(29.0, 0.9909223515157084)	(30.0, 1.2486746121649346)	(31.0, 1.7020241576430561)	(32.0, 2.169986422249795)	(33.0, 2.5126392915412725)	(34.0, 2.9706781699002143)	(35.0, 3.68019318156789)	(36.0, 4.309842696565347)	(37.0, 4.634946092802845)	(38.0, 4.8400546709900105)	(39.0, 5.242304698166826)	(40.0, 5.590016362929734)	(41.0, 5.688549193825522)	(42.0, 5.678294238586152)	(43.0, 5.685058246014245)	(44.0, 5.512547636398602)	(45.0, 5.18143336801387)	(46.0, 4.939596418960157)	(47.0, 4.426777606493447)	(48.0, 3.695829027870505)	(49.0, 3.0291858868132406)	(50.0, 2.599088801044158)	(51.0, 2.2879586694515304)	(52.0, 1.8197074661521349)	(53.0, 1.2919585756648728)	(54.0, 0.9937217411445619)	(55.0, 0.8327970994344618)	(56.0, 0.5841250924544608)	(57.0, 0.38793572014061367)	(58.0, 0.2555591686049637)	(59.0, 0.1839071095260008)	(60.0, 0.11717648162195972)	(61.0, 0.07958603137732101)	(62.0, 0.06018450867041072)	(63.0, 0.04673228101229908)	(64.0, 0.030963807113054843)	(65.0, 0.020292022284278254)	(66.0, 0.01360380205425937)	(67.0, 0.01219700219001319)	(68.0, 0.012343839886281311)	(69.0, 0.011557547706264925)	(70.0, 0.007285044414850596)	(71.0, 0.002373086639688003)	(72.0, 0.0016531082579862536)	(73.0, 0.0012978557670149957)	(74.0, 0.000791028879896001)	(75.0, 0.0004689332880820605)	(76.0, 0.000374199290489725)	(77.0, 0.0003789359903693418)	(78.0, 0.0003410423913324076)	(79.0, 0.00023209829410122186)	(80.0, 0.00024630839374007216)	(81.0, 0.000269991893138156)	(82.0, 0.000269991893138156)	(83.0, 0.0002605184933789225)	(84.0, 0.00030314879229547347)	(85.0, 0.00035525249097125797)	(86.0, 0.0003884093901285754)	(87.0, 0.0004310396890451263)	(88.0, 0.0005352470863966953)	(89.0, 0.0006962948823036655)	(90.0, 0.00089523627724757)	(91.0, 0.0011225978714691752)	(92.0, 0.0012268052688207442)	(93.0, 0.0016767917573843375)	(94.0, 0.0020699378473925294)	(95.0, 0.0027520226300573446)	(96.0, 0.0034862111113979446)	(97.0, 0.005594042557827408)	(98.0, 0.014120102341137598)	(99.0, 0.181704544081979)	(100.0, 0.3428707574859397)
SRR18396491_2	(0.0, 0.14562542483355284)	(1.0, 0.07462154743942119)	(2.0, 0.0034472039175010233)	(3.0, 0.003504025960097194)	(4.0, 0.003797606513510743)	(5.0, 0.004185890471251242)	(6.0, 0.005232363089064053)	(7.0, 0.0065392700687759795)	(8.0, 0.00712169600538673)	(9.0, 0.008078200389088935)	(10.0, 0.010161675284281862)	(11.0, 0.013159038031229869)	(12.0, 0.015038900607119848)	(13.0, 0.01615640077817787)	(14.0, 0.020545903568732062)	(15.0, 0.026294400211378)	(16.0, 0.033709676770178276)	(17.0, 0.04004059934943496)	(18.0, 0.04820403280241816)	(19.0, 0.06546846341122135)	(20.0, 0.08890282081192542)	(21.0, 0.10726581091092127)	(22.0, 0.14277958753352796)	(23.0, 0.1991944054910928)	(24.0, 0.27120213897109013)	(25.0, 0.3294826139938959)	(26.0, 0.43636961128750934)	(27.0, 0.645493668722283)	(28.0, 0.8746380258317741)	(29.0, 1.033929151909706)	(30.0, 1.2842776012480015)	(31.0, 1.740828507997584)	(32.0, 2.2385611901187414)	(33.0, 2.5685741431768685)	(34.0, 3.0156168281320253)	(35.0, 3.713159487872401)	(36.0, 4.286252403986729)	(37.0, 4.620006141515771)	(38.0, 4.910092139309655)	(39.0, 5.307425007333595)	(40.0, 5.5855783761822835)	(41.0, 5.652197485956077)	(42.0, 5.655886183554612)	(43.0, 5.58586722156548)	(44.0, 5.321450581514417)	(45.0, 4.883295811055344)	(46.0, 4.553585908891064)	(47.0, 4.129773969017307)	(48.0, 3.5758584922791865)	(49.0, 2.9609587583247254)	(50.0, 2.4570324735605853)	(51.0, 2.074530158654246)	(52.0, 1.607732343556487)	(53.0, 1.2357657823815207)	(54.0, 0.9962040507960649)	(55.0, 0.806910886227355)	(56.0, 0.5825111696746441)	(57.0, 0.42274179140486107)	(58.0, 0.3187290424325706)	(59.0, 0.24597315205839035)	(60.0, 0.1750118911962058)	(61.0, 0.14011842187194062)	(62.0, 0.12293448915681533)	(63.0, 0.1078577071879647)	(64.0, 0.08923901789728611)	(65.0, 0.07583848618502252)	(66.0, 0.06638235126297644)	(67.0, 0.062092287046965546)	(68.0, 0.059696290917493684)	(69.0, 0.05812421440566629)	(70.0, 0.05654740272362256)	(71.0, 0.05492323933941535)	(72.0, 0.05363527304056881)	(73.0, 0.05207740203939046)	(74.0, 0.0507468192085968)	(75.0, 0.050074425037875445)	(76.0, 0.04950146944169739)	(77.0, 0.04798621497246617)	(78.0, 0.046324170226528176)	(79.0, 0.04575121463035012)	(80.0, 0.0450125280765999)	(81.0, 0.04318001720287339)	(82.0, 0.04146588558455558)	(83.0, 0.0407508748818871)	(84.0, 0.03994116077489166)	(85.0, 0.038539550390852786)	(86.0, 0.03756410532628519)	(87.0, 0.03721370273027547)	(88.0, 0.03704797177270331)	(89.0, 0.03720423238984278)	(90.0, 0.03750254811347267)	(91.0, 0.03807076853943438)	(92.0, 0.038681605497343216)	(93.0, 0.039320853476550136)	(94.0, 0.041380652520661323)	(95.0, 0.04560442435364335)	(96.0, 0.04840290995150475)	(97.0, 0.05298181955071284)	(98.0, 0.06934183264819367)	(99.0, 0.26316181994373194)	(100.0, 0.4452007037409975)
SRR18396493_1	(0.0, 0.0008175338663404131)	(1.0, 0.0005775239239285487)	(2.0, 0.00043126786527131883)	(3.0, 0.0005925245453292903)	(4.0, 0.0006600273416326271)	(5.0, 0.0008925369733441207)	(6.0, 0.0013200546832652542)	(7.0, 0.0018713275197425054)	(8.0, 0.0022350925887104876)	(9.0, 0.003015124901549047)	(10.0, 0.004515187041623199)	(11.0, 0.0062515089687590316)	(12.0, 0.007264050913309084)	(13.0, 0.00905287501534751)	(14.0, 0.013466807862515704)	(15.0, 0.017955743816687606)	(16.0, 0.024477263970659986)	(17.0, 0.030845027755274763)	(18.0, 0.04372306122781136)	(19.0, 0.06286385413515755)	(20.0, 0.08374096896963958)	(21.0, 0.10136669911551086)	(22.0, 0.13828697853808594)	(23.0, 0.19165543932657408)	(24.0, 0.24998535564335753)	(25.0, 0.3002261868697911)	(26.0, 0.3946438481214084)	(27.0, 0.5973359946435781)	(28.0, 0.815467530742461)	(29.0, 0.9447653869061526)	(30.0, 1.2042686368282807)	(31.0, 1.6480432701924679)	(32.0, 2.1237879779169853)	(33.0, 2.480956523623991)	(34.0, 2.923167342207151)	(35.0, 3.6470298282106337)	(36.0, 4.290248973563729)	(37.0, 4.610943508334833)	(38.0, 4.852682272363133)	(39.0, 5.277597374471237)	(40.0, 5.6212091085873235)	(41.0, 5.738026447745598)	(42.0, 5.7524682959991615)	(43.0, 5.801336570367428)	(44.0, 5.698972329928767)	(45.0, 5.288795338346891)	(46.0, 4.938125811861757)	(47.0, 4.473012794555014)	(48.0, 3.804093834587098)	(49.0, 3.154266915506975)	(50.0, 2.7232128090906165)	(51.0, 2.3489698060742166)	(52.0, 1.8674011070908614)	(53.0, 1.3688217034390648)	(54.0, 1.041995664670409)	(55.0, 0.8492939320011331)	(56.0, 0.5810115684042211)	(57.0, 0.3953601277932938)	(58.0, 0.269354908027065)	(59.0, 0.19552559964796543)	(60.0, 0.12433265048004613)	(61.0, 0.0814008720311239)	(62.0, 0.05867493060900048)	(63.0, 0.04554188657265128)	(64.0, 0.030800025891072537)	(65.0, 0.020539600852965335)	(66.0, 0.013729318737028682)	(67.0, 0.011295467914758368)	(68.0, 0.011036707195595578)	(69.0, 0.012461766228666023)	(70.0, 0.008752862587332681)	(71.0, 0.002366348025966976)	(72.0, 0.0015113126061247087)	(73.0, 0.0010912952069039462)	(74.0, 0.0007237799825857786)	(75.0, 0.0004725195741233581)	(76.0, 0.00042376755457094816)	(77.0, 0.00031126289406538664)	(78.0, 0.0002250093210111229)	(79.0, 0.0002025083889100106)	(80.0, 0.0002437600977620498)	(81.0, 0.00022875947636130826)	(82.0, 0.0002212591656609375)	(83.0, 0.00028876196196427436)	(84.0, 0.00029626227266464514)	(85.0, 0.00033001367081631356)	(86.0, 0.0003862660010690943)	(87.0, 0.00040876693317020655)	(88.0, 0.00046126910807280195)	(89.0, 0.0005775239239285487)	(90.0, 0.0007012790504846663)	(91.0, 0.0008625357305426377)	(92.0, 0.0009562896142972723)	(93.0, 0.0012338011102109904)	(94.0, 0.0016838197522332362)	(95.0, 0.002535105016725318)	(96.0, 0.0032213834458092424)	(97.0, 0.004946454906894518)	(98.0, 0.013564311901620524)	(99.0, 0.18037872218856665)	(100.0, 0.3402965967865219)
SRR18396493_2	(0.0, 0.14297621923549797)	(1.0, 0.072582105111087)	(2.0, 0.0021130597885021976)	(3.0, 0.0020793407493239708)	(4.0, 0.0021242994682282726)	(5.0, 0.0025064485789148406)	(6.0, 0.003326945198918353)	(7.0, 0.004203640217552243)	(8.0, 0.004653227406595265)	(9.0, 0.005398792828424941)	(10.0, 0.006979841109892896)	(11.0, 0.009070421538942943)	(12.0, 0.010310532868719942)	(13.0, 0.011546897638588247)	(14.0, 0.015233512588741017)	(15.0, 0.019871753755701514)	(16.0, 0.025798811531252006)	(17.0, 0.030999036684516278)	(18.0, 0.04015188254145044)	(19.0, 0.05865614193047943)	(20.0, 0.08260040630692898)	(21.0, 0.10077871498390177)	(22.0, 0.13571913269236188)	(23.0, 0.19265560362475176)	(24.0, 0.2650803532196737)	(25.0, 0.32603688293408994)	(26.0, 0.43003014631964925)	(27.0, 0.6363681867309436)	(28.0, 0.874608184764749)	(29.0, 1.0384564892515693)	(30.0, 1.3017572265146142)	(31.0, 1.778698049450994)	(32.0, 2.280973110489948)	(33.0, 2.6166686248686455)	(34.0, 3.0483809765872976)	(35.0, 3.7423750012738304)	(36.0, 4.33318876607499)	(37.0, 4.6620468086203255)	(38.0, 4.950404538552701)	(39.0, 5.340301535130443)	(40.0, 5.621567027155665)	(41.0, 5.703950132987891)	(42.0, 5.714552897529488)	(43.0, 5.66511329297439)	(44.0, 5.424666571154367)	(45.0, 4.970257559508859)	(46.0, 4.61583673870652)	(47.0, 4.191995909356029)	(48.0, 3.624909108456615)	(49.0, 2.994718999015104)	(50.0, 2.4853067413500924)	(51.0, 2.092124011732427)	(52.0, 1.6212338830485846)	(53.0, 1.2270096097763032)	(54.0, 0.967215652587794)	(55.0, 0.7787899150999552)	(56.0, 0.5493206138123975)	(57.0, 0.39422427327228143)	(58.0, 0.29655520301259386)	(59.0, 0.22599624025220044)	(60.0, 0.15650130050587552)	(61.0, 0.11816275296023192)	(62.0, 0.09939248781768581)	(63.0, 0.08793925417681485)	(64.0, 0.07231609935756987)	(65.0, 0.06085911915679024)	(66.0, 0.053002583028263446)	(67.0, 0.04909866760340655)	(68.0, 0.04739772940486046)	(69.0, 0.04534836113480602)	(70.0, 0.04216378521241796)	(71.0, 0.03976224031094649)	(72.0, 0.03966857631322919)	(73.0, 0.03896047649048644)	(74.0, 0.038143726430391614)	(75.0, 0.03808003491194385)	(76.0, 0.03739441444865325)	(77.0, 0.036113090959880634)	(78.0, 0.03446835115996492)	(79.0, 0.03344179374498336)	(80.0, 0.032726200802423215)	(81.0, 0.03141865139428976)	(82.0, 0.03026471094241268)	(83.0, 0.029672754476839362)	(84.0, 0.029223167287796347)	(85.0, 0.028466362186240598)	(86.0, 0.027454791010893796)	(87.0, 0.02671297214897281)	(88.0, 0.026282117759473252)	(89.0, 0.02629710399910802)	(90.0, 0.026993964142124703)	(91.0, 0.027361127013176504)	(92.0, 0.027391099492446034)	(93.0, 0.028462615626331903)	(94.0, 0.0302085125437823)	(95.0, 0.03287606319877089)	(96.0, 0.03486548651028626)	(97.0, 0.037948905315139635)	(98.0, 0.049263516239388995)	(99.0, 0.17744457039546288)	(100.0, 0.2973944324321408)
SRR18396494_1	(0.0, 0.001091555302572871)	(1.0, 0.0008512128506302205)	(2.0, 0.0006859774149196483)	(3.0, 0.0009463484045241862)	(4.0, 0.001131612377896646)	(5.0, 0.0012968478136072183)	(6.0, 0.001962796690864979)	(7.0, 0.002844052347988031)	(8.0, 0.003229601697979366)	(9.0, 0.00398567899471562)	(10.0, 0.005457776512864355)	(11.0, 0.007450616010222165)	(12.0, 0.00871241388292108)	(13.0, 0.011170916880917776)	(14.0, 0.015927694575616068)	(15.0, 0.02015872315668981)	(16.0, 0.027714488989636882)	(17.0, 0.034839641262853376)	(18.0, 0.045519858971054906)	(19.0, 0.0627944727044329)	(20.0, 0.07997895801833242)	(21.0, 0.09293742188557365)	(22.0, 0.12651526527572812)	(23.0, 0.17275615160261099)	(24.0, 0.22484036379234953)	(25.0, 0.27404547369319177)	(26.0, 0.37137415246113425)	(27.0, 0.5723705421670067)	(28.0, 0.7703876868956733)	(29.0, 0.8883707951274373)	(30.0, 1.1470143233586376)	(31.0, 1.598798047397835)	(32.0, 2.0840043936603068)	(33.0, 2.4375881975432696)	(34.0, 2.8800336158976116)	(35.0, 3.592899342628344)	(36.0, 4.223868378859618)	(37.0, 4.549932971995148)	(38.0, 4.816748143592397)	(39.0, 5.257110594029903)	(40.0, 5.613162915179694)	(41.0, 5.70914968192429)	(42.0, 5.696181203788218)	(43.0, 5.79944834397291)	(44.0, 5.754719612239499)	(45.0, 5.329884285624372)	(46.0, 4.968694644564307)	(47.0, 4.517912347408204)	(48.0, 3.8174242569525187)	(49.0, 3.149322311896105)	(50.0, 2.7330842350723428)	(51.0, 2.391392375426126)	(52.0, 1.9297946679326037)	(53.0, 1.4081063403190035)	(54.0, 1.0823371681139873)	(55.0, 0.9406402712905484)	(56.0, 0.706782058415934)	(57.0, 0.47578792642696943)	(58.0, 0.3034774097873355)	(59.0, 0.21416515321856347)	(60.0, 0.1292591749354067)	(61.0, 0.0854517559344432)	(62.0, 0.06416642753427221)	(63.0, 0.05055703619301962)	(64.0, 0.034909741144669985)	(65.0, 0.024504915829319403)	(66.0, 0.016613671990535712)	(67.0, 0.015016396112000185)	(68.0, 0.015812530484060214)	(69.0, 0.016879050114555726)	(70.0, 0.011346166585459292)	(71.0, 0.0033197301174578597)	(72.0, 0.0021680892018993265)	(73.0, 0.001787546986323463)	(74.0, 0.0012367622006215556)	(75.0, 0.0006659488772577607)	(76.0, 0.000480684903885301)	(77.0, 0.0003855493499913351)	(78.0, 0.0003354780058366163)	(79.0, 0.0002303281831117067)	(80.0, 0.00020529251103434728)	(81.0, 0.00022031391428076294)	(82.0, 0.0002954209305128412)	(83.0, 0.0003154494681747288)	(84.0, 0.00030543519934378503)	(85.0, 0.000350499409083032)	(86.0, 0.00042560642531511026)	(87.0, 0.0004556492318079415)	(88.0, 0.0004756777694698291)	(89.0, 0.0004706706350543572)	(90.0, 0.00048569203830077284)	(91.0, 0.0007260344902434233)	(92.0, 0.0009213127324468268)	(93.0, 0.0012017122597132524)	(94.0, 0.0018626540025555413)	(95.0, 0.0027689453317559522)	(96.0, 0.0032997015797959725)	(97.0, 0.005012141549887357)	(98.0, 0.01317377064710653)	(99.0, 0.18357156194003024)	(100.0, 0.3475151569714107)
SRR18396494_2	(0.0, 0.1455450888161169)	(1.0, 0.07396299499360508)	(2.0, 0.002300870879627939)	(3.0, 0.002330882238927434)	(4.0, 0.002445925782908831)	(5.0, 0.0026209920454892174)	(6.0, 0.0033712760279765892)	(7.0, 0.004391662244159414)	(8.0, 0.004816823167568925)	(9.0, 0.005632131761871869)	(10.0, 0.007357784921592823)	(11.0, 0.009758693665552412)	(12.0, 0.011244255950877408)	(13.0, 0.012134592943429088)	(14.0, 0.015275781883442884)	(15.0, 0.019887527429131927)	(16.0, 0.025314581569123914)	(17.0, 0.029841294930131053)	(18.0, 0.037154062812774634)	(19.0, 0.05353026120386566)	(20.0, 0.0738729609157066)	(21.0, 0.08784324866962145)	(22.0, 0.11803967801812987)	(23.0, 0.1690089698951053)	(24.0, 0.23657954535791798)	(25.0, 0.29329601254074666)	(26.0, 0.38855706885055996)	(27.0, 0.580809836523124)	(28.0, 0.8084009797708432)	(29.0, 0.9678113165833268)	(30.0, 1.2251637244697118)	(31.0, 1.7017090968931738)	(32.0, 2.2044043670529296)	(33.0, 2.5283869944774096)	(34.0, 2.964201950438241)	(35.0, 3.657319295353291)	(36.0, 4.2436012030553565)	(37.0, 4.5824194457602205)	(38.0, 4.89472265252398)	(39.0, 5.299815980348562)	(40.0, 5.5656966161692205)	(41.0, 5.657776468393287)	(42.0, 5.689158346434126)	(43.0, 5.660047327913615)	(44.0, 5.44058926303606)	(45.0, 4.984156503236474)	(46.0, 4.627026329465703)	(47.0, 4.214505190214496)	(48.0, 3.6670429757663277)	(49.0, 3.041926369130716)	(50.0, 2.529482409091841)	(51.0, 2.135808403480717)	(52.0, 1.6514250643868706)	(53.0, 1.2570357880457752)	(54.0, 1.0091969810573302)	(55.0, 0.829704042980268)	(56.0, 0.6114514343679083)	(57.0, 0.44752438798085076)	(58.0, 0.3351068379381596)	(59.0, 0.25716733783737145)	(60.0, 0.18108354011993538)	(61.0, 0.14270901536231465)	(62.0, 0.12552251027013725)	(63.0, 0.10951145008385674)	(64.0, 0.08909872386698364)	(65.0, 0.07548857242466274)	(66.0, 0.0673604959477162)	(67.0, 0.06435435812455013)	(68.0, 0.06067296471714544)	(69.0, 0.05836709194430091)	(70.0, 0.05534094654826852)	(71.0, 0.05216974624895523)	(72.0, 0.051099341100606585)	(73.0, 0.05042408551636794)	(74.0, 0.05006895109799059)	(75.0, 0.0496938091067469)	(76.0, 0.0492686481833374)	(77.0, 0.04708282084769085)	(78.0, 0.04527213550328799)	(79.0, 0.045027042735675454)	(80.0, 0.044131703849907195)	(81.0, 0.04318134413875652)	(82.0, 0.04144068529938582)	(83.0, 0.03993511544119449)	(84.0, 0.03885470650641268)	(85.0, 0.037029015482360074)	(86.0, 0.03625372203378979)	(87.0, 0.036083657664425985)	(88.0, 0.03545842101235318)	(89.0, 0.03538839450732102)	(90.0, 0.0355934721292009)	(91.0, 0.03550343805130242)	(92.0, 0.035618481595283816)	(93.0, 0.03701400980271033)	(94.0, 0.03994011733441107)	(95.0, 0.04332139714882083)	(96.0, 0.04518710331860609)	(97.0, 0.049498735271300186)	(98.0, 0.06492957584445713)	(99.0, 0.24178651619638034)	(100.0, 0.40752424792784064)
SRR18396495_1	(0.0, 0.0009348996711675902)	(1.0, 0.0008384417685868071)	(2.0, 0.000868121123227048)	(3.0, 0.0011426551536492771)	(4.0, 0.0012910519268504817)	(5.0, 0.0016917232144937349)	(6.0, 0.0026043633696811444)	(7.0, 0.0038657359418913856)	(8.0, 0.004622559485217529)	(9.0, 0.005535199640404939)	(10.0, 0.007367899789439819)	(11.0, 0.0098906449338603)	(12.0, 0.011485910245773251)	(13.0, 0.014290609259276022)	(14.0, 0.019573534385238914)	(15.0, 0.024581925480779577)	(16.0, 0.03328539622903024)	(17.0, 0.040452960374648426)	(18.0, 0.05176821433124029)	(19.0, 0.07051814662521252)	(20.0, 0.0894832542403265)	(21.0, 0.10491651865325179)	(22.0, 0.1403685077710196)	(23.0, 0.1869131556855775)	(24.0, 0.23947529275344426)	(25.0, 0.2880010375902382)	(26.0, 0.38103839454873356)	(27.0, 0.5877105805860515)	(28.0, 0.7969351911224302)	(29.0, 0.9215736409341221)	(30.0, 1.1779661658325038)	(31.0, 1.6178958198261353)	(32.0, 2.092431601330288)	(33.0, 2.44615756977134)	(34.0, 2.8867921084376773)	(35.0, 3.593680137581616)	(36.0, 4.226547856252794)	(37.0, 4.543515943971908)	(38.0, 4.788437398301836)	(39.0, 5.216435951730091)	(40.0, 5.573174374667127)	(41.0, 5.681644996038548)	(42.0, 5.671286901269104)	(43.0, 5.7663350345044755)	(44.0, 5.656684658786106)	(45.0, 5.26794447170823)	(46.0, 4.995762530141239)	(47.0, 4.514066604330129)	(48.0, 3.803988044562364)	(49.0, 3.1501815411924956)	(50.0, 2.728126278530949)	(51.0, 2.3676705164252225)	(52.0, 1.9051771330663478)	(53.0, 1.4057700523736731)	(54.0, 1.096615054763603)	(55.0, 0.9633547524289212)	(56.0, 0.7374058255527669)	(57.0, 0.5032950761505461)	(58.0, 0.32468471992557607)	(59.0, 0.23157316458048008)	(60.0, 0.14207507066283348)	(61.0, 0.09365320356728035)	(62.0, 0.06915289631176144)	(63.0, 0.05245825932662589)	(64.0, 0.03424997525483807)	(65.0, 0.023083118071447407)	(66.0, 0.016190087956251445)	(67.0, 0.014082853776794337)	(68.0, 0.012643405076742649)	(69.0, 0.011782703792175662)	(70.0, 0.007842769463683674)	(71.0, 0.002196272243377831)	(72.0, 0.001446868538711747)	(73.0, 0.0013355709588108433)	(74.0, 0.001023937735088313)	(75.0, 0.0006232664474450601)	(76.0, 0.0004897093515639758)	(77.0, 0.00029679354640240965)	(78.0, 0.0002522745144420482)	(79.0, 0.0002596943531021084)	(80.0, 0.0002596943531021084)	(81.0, 0.00021517532114174697)	(82.0, 0.00028195386908228914)	(83.0, 0.00037841177166307225)	(84.0, 0.00031905306238259033)	(85.0, 0.0002522745144420482)	(86.0, 0.0003487324170228313)	(87.0, 0.0004600299969237349)	(88.0, 0.0004674498355837951)	(89.0, 0.0004897093515639758)	(90.0, 0.0006306862861051205)	(91.0, 0.0009497393484877108)	(92.0, 0.0011426551536492771)	(93.0, 0.0013949296680913251)	(94.0, 0.0018401199876949396)	(95.0, 0.0025153253057604214)	(96.0, 0.0030124544959844574)	(97.0, 0.005045490288840964)	(98.0, 0.012532107496841745)	(99.0, 0.17423265141553457)	(100.0, 0.330464774241763)
SRR18396495_2	(0.0, 0.14550834178388275)	(1.0, 0.07396253953422653)	(2.0, 0.0025872432893099184)	(3.0, 0.0027058561621722643)	(4.0, 0.0025872432893099184)	(5.0, 0.0029875617352203357)	(6.0, 0.0039883578499963785)	(7.0, 0.005070700314865284)	(8.0, 0.005552565110868565)	(9.0, 0.006330962089027709)	(10.0, 0.008221354750271347)	(11.0, 0.010141400629730568)	(12.0, 0.010986517348874783)	(13.0, 0.012580377827962555)	(14.0, 0.016998707342084935)	(15.0, 0.02195820808864177)	(16.0, 0.028170557304807133)	(17.0, 0.033396937015304246)	(18.0, 0.04162570507012949)	(19.0, 0.0588987046807086)	(20.0, 0.08052331406442503)	(21.0, 0.09663242486004238)	(22.0, 0.12987368247971479)	(23.0, 0.18432440442808543)	(24.0, 0.252764032069659)	(25.0, 0.30857880205594657)	(26.0, 0.40732401871384943)	(27.0, 0.6062378065040034)	(28.0, 0.8374291223218233)	(29.0, 0.999713772311174)	(30.0, 1.2602617741624245)	(31.0, 1.7247201310731552)	(32.0, 2.216785634142597)	(33.0, 2.5482196541382067)	(34.0, 2.970170122736894)	(35.0, 3.645536994205983)	(36.0, 4.217050882179535)	(37.0, 4.5301740399270205)	(38.0, 4.8183217746324285)	(39.0, 5.222383939342563)	(40.0, 5.497247032287388)	(41.0, 5.573626309106185)	(42.0, 5.594109269588601)	(43.0, 5.573040658046427)	(44.0, 5.358047412678871)	(45.0, 4.913671697804646)	(46.0, 4.573326885735253)	(47.0, 4.1673743283638744)	(48.0, 3.621087915787233)	(49.0, 3.006243262696155)	(50.0, 2.5124356330565476)	(51.0, 2.127025342604017)	(52.0, 1.6529445163823282)	(53.0, 1.2721601279714285)	(54.0, 1.034496997278057)	(55.0, 0.8540275112179977)	(56.0, 0.635023668086784)	(57.0, 0.47291693740672675)	(58.0, 0.35687648122458304)	(59.0, 0.2735657646478929)	(60.0, 0.19537022821339137)	(61.0, 0.15628728660524843)	(62.0, 0.13628619091883537)	(63.0, 0.11920593722665755)	(64.0, 0.09752943471106387)	(65.0, 0.08355535562696874)	(66.0, 0.07498557556266425)	(67.0, 0.07127150998116205)	(68.0, 0.0683136014641573)	(69.0, 0.06586721096137142)	(70.0, 0.062471917475686776)	(71.0, 0.05983278105449957)	(72.0, 0.05899507763990926)	(73.0, 0.05760878968833059)	(74.0, 0.056800739491955854)	(75.0, 0.05700089871491107)	(76.0, 0.05482138717606547)	(77.0, 0.05317563356510042)	(78.0, 0.05263446233266596)	(79.0, 0.05162625291333602)	(80.0, 0.05071441645320674)	(81.0, 0.04924658215153521)	(82.0, 0.04749704227681561)	(83.0, 0.04634798007096163)	(84.0, 0.045688195965664834)	(85.0, 0.04419070844577772)	(86.0, 0.04355316425414261)	(87.0, 0.043516097731373125)	(88.0, 0.04323439215832505)	(89.0, 0.043138019199124404)	(90.0, 0.04330852520386402)	(91.0, 0.04392382948183744)	(92.0, 0.0444427608006102)	(93.0, 0.04528787751975442)	(94.0, 0.047956667159157196)	(95.0, 0.05210070440478541)	(96.0, 0.054428482034708944)	(97.0, 0.05997363384102362)	(98.0, 0.0810125921649822)	(99.0, 0.30425684550102483)	(100.0, 0.5120072923194237)
