Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
fastp_SRR18396491_R1	(0.0, 0.00020944593632784894)	(1.0, 0.00038538052284324195)	(2.0, 0.000573881865538306)	(3.0, 0.0007372496958740281)	(4.0, 0.0011100634625375993)	(5.0, 0.0014786883104746134)	(6.0, 0.001910146939309982)	(7.0, 0.0030997998576521636)	(8.0, 0.0046832111362907014)	(9.0, 0.0072510183156701295)	(10.0, 0.010145561155721001)	(11.0, 0.013978421790520636)	(12.0, 0.0207393366151836)	(13.0, 0.027994543849580285)	(14.0, 0.043397198007130294)	(15.0, 0.05621947822912121)	(16.0, 0.07584875138176721)	(17.0, 0.09588434965088923)	(18.0, 0.10962819199272268)	(19.0, 0.1434997888156624)	(20.0, 0.19204516793773121)	(21.0, 0.24185560051522026)	(22.0, 0.31102721544685563)	(23.0, 0.37465270198452955)	(24.0, 0.4965921261146032)	(25.0, 0.698787044126782)	(26.0, 0.8514270536037917)	(27.0, 1.0619579198818188)	(28.0, 1.281226870623444)	(29.0, 1.5554963242447621)	(30.0, 2.0542792548533546)	(31.0, 2.4793791050618097)	(32.0, 2.897852085844852)	(33.0, 3.265136479789368)	(34.0, 3.6137173516198065)	(35.0, 4.176682894956705)	(36.0, 4.569473615027227)	(37.0, 4.786912008285346)	(38.0, 5.0006515863079155)	(39.0, 5.22415553388209)	(40.0, 5.3714839944138255)	(41.0, 5.38444869787252)	(42.0, 5.2530339395829735)	(43.0, 4.957530856936739)	(44.0, 4.754778812733928)	(45.0, 4.493549463108381)	(46.0, 4.139439218558887)	(47.0, 3.723245009563092)	(48.0, 3.0432871551121834)	(49.0, 2.5551817783375848)	(50.0, 2.2463244227910857)	(51.0, 1.9258009285911255)	(52.0, 1.596476516146669)	(53.0, 1.1251226253595714)	(54.0, 0.8555698942243565)	(55.0, 0.7359636978249752)	(56.0, 0.5922754076666177)	(57.0, 0.4591348148617307)	(58.0, 0.30551040948398006)	(59.0, 0.21143567272296346)	(60.0, 0.15175195870697966)	(61.0, 0.09102520392808314)	(62.0, 0.06109956854556008)	(63.0, 0.051904891940767514)	(64.0, 0.04098856973936003)	(65.0, 0.03106083235741999)	(66.0, 0.0207979814773554)	(67.0, 0.016378672220837782)	(68.0, 0.015142941196503475)	(69.0, 0.013220227501013825)	(70.0, 0.009948681975572823)	(71.0, 0.005437216507070958)	(72.0, 0.0029741322958554543)	(73.0, 0.002073514769645704)	(74.0, 0.0012734312928733215)	(75.0, 0.0009718291445612189)	(76.0, 0.0007372496958740281)	(77.0, 0.0005403705157258502)	(78.0, 0.000381191604116685)	(79.0, 0.00024295728614030473)	(80.0, 0.00018850134269506402)	(81.0, 0.0001172897243435954)	(82.0, 4.607810599212676e-05)	(83.0, 1.675567490622791e-05)	(84.0, 4.188918726556978e-06)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
fastp_SRR18396491_R2	(0.0, 0.0006607346909758486)	(1.0, 0.0005645517929224024)	(2.0, 0.00040982278301033654)	(3.0, 0.00034291294088619996)	(4.0, 0.00044327770407240477)	(5.0, 0.0006314616350465389)	(6.0, 0.0007694631844275706)	(7.0, 0.001108194260181012)	(8.0, 0.0016141999412447948)	(9.0, 0.002350208204610297)	(10.0, 0.0033789470272688974)	(11.0, 0.005595335547630921)	(12.0, 0.008560277926756723)	(13.0, 0.011324490779510116)	(14.0, 0.01688218954094621)	(15.0, 0.021172783167156466)	(16.0, 0.028127224882933913)	(17.0, 0.03981135606386126)	(18.0, 0.05020329091876623)	(19.0, 0.07680831689337603)	(20.0, 0.12323956546239406)	(21.0, 0.1646065753556415)	(22.0, 0.219706830344868)	(23.0, 0.27602818995285994)	(24.0, 0.381427918758906)	(25.0, 0.5679851041963971)	(26.0, 0.7101016088680632)	(27.0, 0.893166936919701)	(28.0, 1.1107410160468618)	(29.0, 1.396655135173563)	(30.0, 1.8427263251546506)	(31.0, 2.186224727159437)	(32.0, 2.5745861783084565)	(33.0, 2.9652434734153608)	(34.0, 3.4253866395681807)	(35.0, 4.032363454262419)	(36.0, 4.416087216979209)	(37.0, 4.72469631818139)	(38.0, 4.9792506306775355)	(39.0, 5.240508472981492)	(40.0, 5.492365482467008)	(41.0, 5.568998161024808)	(42.0, 5.507788201076621)	(43.0, 5.190551912105558)	(44.0, 4.89343875815333)	(45.0, 4.636872968528329)	(46.0, 4.356976553327667)	(47.0, 3.969208927027499)	(48.0, 3.290232940342557)	(49.0, 2.83972060959048)	(50.0, 2.487896114106372)	(51.0, 2.105878552363747)	(52.0, 1.7765524912938795)	(53.0, 1.308292324918375)	(54.0, 0.9905249390754524)	(55.0, 0.7961602114351011)	(56.0, 0.6166452868811755)	(57.0, 0.4836034295475954)	(58.0, 0.322338164433028)	(59.0, 0.22569107934984545)	(60.0, 0.1769890780137395)	(61.0, 0.1226582862089406)	(62.0, 0.09472760898724636)	(63.0, 0.07410683201761402)	(64.0, 0.05170458050142654)	(65.0, 0.038489886681909564)	(66.0, 0.024229726579202956)	(67.0, 0.01718746569563758)	(68.0, 0.012432685039691128)	(69.0, 0.007590085215956743)	(70.0, 0.006159887340553323)	(71.0, 0.004382594659130945)	(72.0, 0.002923123727798217)	(73.0, 0.001848384388679273)	(74.0, 0.0009116465989413608)	(75.0, 0.0006774621515068828)	(76.0, 0.0005645517929224024)	(77.0, 0.00048091449026723163)	(78.0, 0.00028436682902758045)	(79.0, 0.00012127408884999755)	(80.0, 8.363730265517073e-05)	(81.0, 5.85461118586195e-05)	(82.0, 5.018238159310243e-05)	(83.0, 3.763678619482683e-05)	(84.0, 2.927305592930975e-05)	(85.0, 2.927305592930975e-05)	(86.0, 1.2545595398275607e-05)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
fastp_SRR18396493_R1	(0.0, 0.00010445269432134439)	(1.0, 0.0001338300145992225)	(2.0, 0.00016320733487710064)	(3.0, 0.00019258465515497873)	(4.0, 0.00035579199003207937)	(5.0, 0.0006038671390452723)	(6.0, 0.0009596591290773516)	(7.0, 0.0016451299355611743)	(8.0, 0.0024089402627860052)	(9.0, 0.0038451648097044913)	(10.0, 0.005653502080142766)	(11.0, 0.00945623298277921)	(12.0, 0.016115092245764916)	(13.0, 0.021856726286741315)	(14.0, 0.03412012542940666)	(15.0, 0.04477103610348625)	(16.0, 0.055989908302938145)	(17.0, 0.06999636178209091)	(18.0, 0.08464585216065948)	(19.0, 0.1204731263128806)	(20.0, 0.17076709862860795)	(21.0, 0.21902424340506907)	(22.0, 0.28582500557026636)	(23.0, 0.34282353520274494)	(24.0, 0.4618865501422874)	(25.0, 0.6773398170602455)	(26.0, 0.843178054175565)	(27.0, 1.0534739693114068)	(28.0, 1.2695180467816198)	(29.0, 1.5623838167784845)	(30.0, 2.0755925454462245)	(31.0, 2.4972256385144243)	(32.0, 2.912307589160657)	(33.0, 3.280921147420681)	(34.0, 3.6493551776123407)	(35.0, 4.214447518037511)	(36.0, 4.6045750671810355)	(37.0, 4.812599136215388)	(38.0, 4.98660100422126)	(39.0, 5.2177189111407225)	(40.0, 5.413335958577718)	(41.0, 5.439935490015987)	(42.0, 5.3309488959317575)	(43.0, 5.039385520467212)	(44.0, 4.8122172310517755)	(45.0, 4.519720309631733)	(46.0, 4.138030579701355)	(47.0, 3.7017577886946804)	(48.0, 2.9821766492215436)	(49.0, 2.49711139338001)	(50.0, 2.228135913062456)	(51.0, 1.9294599619439665)	(52.0, 1.6107552066893596)	(53.0, 1.1423795329123585)	(54.0, 0.8573346584028048)	(55.0, 0.7241868504633685)	(56.0, 0.5723158970668312)	(57.0, 0.44075120027570286)	(58.0, 0.2926438080214316)	(59.0, 0.202354246220722)	(60.0, 0.14749373267513338)	(61.0, 0.08983910955644882)	(62.0, 0.06253778657820741)	(63.0, 0.052014177625331975)	(64.0, 0.03994662728451915)	(65.0, 0.031081204853995043)	(66.0, 0.020870953984083628)	(67.0, 0.015550394867090147)	(68.0, 0.014440584989925865)	(69.0, 0.013709416129676454)	(70.0, 0.011620362243249565)	(71.0, 0.006254105072490496)	(72.0, 0.0027941095730959625)	(73.0, 0.0018507711775063212)	(74.0, 0.0010804325568864062)	(75.0, 0.0008649988748486333)	(76.0, 0.0006952632465764487)	(77.0, 0.0005679615253723102)	(78.0, 0.0003688485768222474)	(79.0, 0.00015994318817955864)	(80.0, 7.833952074100831e-05)	(81.0, 4.243390706804617e-05)	(82.0, 4.569805376558818e-05)	(83.0, 5.549049385821421e-05)	(84.0, 2.9377320277878112e-05)	(85.0, 3.2641466975420123e-06)	(86.0, 0.0)	(87.0, 3.2641466975420123e-06)	(88.0, 6.5282933950840245e-06)	(89.0, 3.2641466975420123e-06)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
fastp_SRR18396493_R2	(0.0, 0.000580817775112252)	(1.0, 0.00046661203281489906)	(2.0, 0.00035893233293453775)	(3.0, 0.0003426172268920588)	(4.0, 0.0004796641176488823)	(5.0, 0.0007374427931200503)	(6.0, 0.001047429807927151)	(7.0, 0.0014161512044871764)	(8.0, 0.0019121304281785375)	(9.0, 0.002884510748310285)	(10.0, 0.003925414513820445)	(11.0, 0.005866912132875444)	(12.0, 0.009253928147294083)	(13.0, 0.012963983261353803)	(14.0, 0.020560296634732023)	(15.0, 0.026570781700781282)	(16.0, 0.03265957927583444)	(17.0, 0.04355480709100191)	(18.0, 0.05533431365367174)	(19.0, 0.08186920212115956)	(20.0, 0.12878818407812065)	(21.0, 0.17274760579897602)	(22.0, 0.23253268038103603)	(23.0, 0.2932966613256448)	(24.0, 0.4032441609459107)	(25.0, 0.5967086883976266)	(26.0, 0.7439525204309994)	(27.0, 0.9293443334128966)	(28.0, 1.1431472720571667)	(29.0, 1.438874884183141)	(30.0, 1.9111188916039037)	(31.0, 2.2717153653547744)	(32.0, 2.6532832764126475)	(33.0, 3.0259529286349527)	(34.0, 3.471361849637046)	(35.0, 4.065649376297968)	(36.0, 4.439526346367417)	(37.0, 4.72681904866943)	(38.0, 4.970126225080919)	(39.0, 5.228032158379218)	(40.0, 5.480120124862769)	(41.0, 5.565572124270857)	(42.0, 5.4964384939264574)	(43.0, 5.172456381156118)	(44.0, 4.880442087165412)	(45.0, 4.601505982178357)	(46.0, 4.282124729311996)	(47.0, 3.901294261047244)	(48.0, 3.250341108079583)	(49.0, 2.805183439710544)	(50.0, 2.450871544807236)	(51.0, 2.0650812843055695)	(52.0, 1.7291401988060933)	(53.0, 1.2625966894365726)	(54.0, 0.9534711122285147)	(55.0, 0.7708202370617538)	(56.0, 0.5983760922351679)	(57.0, 0.46656308749677167)	(58.0, 0.31085497844856064)	(59.0, 0.2163448321656884)	(60.0, 0.16591810240959434)	(61.0, 0.1117388982637301)	(62.0, 0.0853312676233736)	(63.0, 0.06781210675495968)	(64.0, 0.04717349761122375)	(65.0, 0.034760964934105736)	(66.0, 0.022204859323813903)	(67.0, 0.01570818409769877)	(68.0, 0.012060126386600468)	(69.0, 0.008509959311757041)	(70.0, 0.007191698743524738)	(71.0, 0.004871690664284226)	(72.0, 0.0029758753421481677)	(73.0, 0.0018403439615916298)	(74.0, 0.0009430131292552855)	(75.0, 0.0007309167507030587)	(76.0, 0.0005873438175292436)	(77.0, 0.000515557350942336)	(78.0, 0.0003165130572240924)	(79.0, 8.483855142089074e-05)	(80.0, 2.9367190876462184e-05)	(81.0, 1.9578127250974787e-05)	(82.0, 2.6104169667966382e-05)	(83.0, 2.2841148459470585e-05)	(84.0, 6.526042416991596e-06)	(85.0, 0.0)	(86.0, 3.263021208495798e-06)	(87.0, 6.526042416991596e-06)	(88.0, 3.263021208495798e-06)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
fastp_SRR18396494_R1	(0.0, 7.907172952407912e-05)	(1.0, 0.000109821846561221)	(2.0, 0.00016692920677305594)	(3.0, 0.00018010782836040245)	(4.0, 0.0003338584135461119)	(5.0, 0.0005798593498432469)	(6.0, 0.000852217529315075)	(7.0, 0.0013046835371473054)	(8.0, 0.0019328644994774898)	(9.0, 0.0033561556309109138)	(10.0, 0.004871697113455763)	(11.0, 0.007626029025211186)	(12.0, 0.013033656749885708)	(13.0, 0.018498391834772063)	(14.0, 0.02863714470930399)	(15.0, 0.03682546158890863)	(16.0, 0.04772857451550665)	(17.0, 0.06057333768930706)	(18.0, 0.07264056218945401)	(19.0, 0.10372014476627957)	(20.0, 0.14721838175224797)	(21.0, 0.1908440120802274)	(22.0, 0.2555071153354743)	(23.0, 0.3117754366395815)	(24.0, 0.42851605953415944)	(25.0, 0.6315722609519946)	(26.0, 0.7854678109751649)	(27.0, 0.9986188365289075)	(28.0, 1.2228794400807832)	(29.0, 1.5166221295150122)	(30.0, 2.0204100826822327)	(31.0, 2.4279677410186484)	(32.0, 2.8560181559233886)	(33.0, 3.241334693894226)	(34.0, 3.6163499426576213)	(35.0, 4.188223047818936)	(36.0, 4.576381775178778)	(37.0, 4.793618173424598)	(38.0, 4.9820065690157165)	(39.0, 5.192723942449662)	(40.0, 5.368684897883913)	(41.0, 5.41366792623539)	(42.0, 5.30732962864709)	(43.0, 5.011570610109997)	(44.0, 4.792590240940784)	(45.0, 4.534539651638952)	(46.0, 4.185776217077552)	(47.0, 3.793747367844893)	(48.0, 3.1103567668114516)	(49.0, 2.601148007297969)	(50.0, 2.2987162133638166)	(51.0, 1.9951159149822522)	(52.0, 1.6814998641943044)	(53.0, 1.1880395574777014)	(54.0, 0.8900928877571089)	(55.0, 0.7596289269162407)	(56.0, 0.6167111686753302)	(57.0, 0.5082511130114683)	(58.0, 0.34608817437916944)	(59.0, 0.2276123663089242)	(60.0, 0.16261101176626871)	(61.0, 0.09645433139778918)	(62.0, 0.06680243282625951)	(63.0, 0.05689210939257493)	(64.0, 0.04511481456734959)	(65.0, 0.0354021704574752)	(66.0, 0.025891598545273464)	(67.0, 0.022074191158805424)	(68.0, 0.020347791730863027)	(69.0, 0.01765056717931944)	(70.0, 0.013573980234966917)	(71.0, 0.007437135449125887)	(72.0, 0.0037471214046688604)	(73.0, 0.002442437867521555)	(74.0, 0.0014935771132326056)	(75.0, 0.0011641115735489427)	(76.0, 0.0008653961509024215)	(77.0, 0.0006765025748171214)	(78.0, 0.000439287386244884)	(79.0, 0.0002328223147097885)	(80.0, 0.00018010782836040245)	(81.0, 0.00012739334201101636)	(82.0, 6.58931079367326e-05)	(83.0, 2.19643693122442e-05)	(84.0, 4.3928738624488395e-06)	(85.0, 8.785747724897679e-06)	(86.0, 4.3928738624488395e-06)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
fastp_SRR18396494_R2	(0.0, 0.0007715316736108902)	(1.0, 0.0005742650525171967)	(2.0, 0.0003375451072047644)	(3.0, 0.00033316140451379345)	(4.0, 0.0004208354583332128)	(5.0, 0.0005041258094616611)	(6.0, 0.0006663228090275869)	(7.0, 0.0009512634839406997)	(8.0, 0.0013326456180551738)	(9.0, 0.002196235048176454)	(10.0, 0.003103661505207444)	(11.0, 0.004256575312932808)	(12.0, 0.006360752604598873)	(13.0, 0.009047962354164074)	(14.0, 0.014435532961367393)	(15.0, 0.018858688976557098)	(16.0, 0.025806857741746084)	(17.0, 0.03651624341578815)	(18.0, 0.0459762738229035)	(19.0, 0.06877152781595253)	(20.0, 0.10807142244050724)	(21.0, 0.14380298307461156)	(22.0, 0.19666167012233948)	(23.0, 0.2518831729205008)	(24.0, 0.3577452092047586)	(25.0, 0.5408700054173798)	(26.0, 0.6785138862111771)	(27.0, 0.8647817972532245)	(28.0, 1.084418453178943)	(29.0, 1.378529834121567)	(30.0, 1.8360481165728249)	(31.0, 2.187213388038436)	(32.0, 2.5869325505092413)	(33.0, 2.977476623247845)	(34.0, 3.424697588078012)	(35.0, 4.020223598646417)	(36.0, 4.396481184315147)	(37.0, 4.6998772475572475)	(38.0, 4.962715293502484)	(39.0, 5.224317135288868)	(40.0, 5.467441670232809)	(41.0, 5.554331041270545)	(42.0, 5.510958686846077)	(43.0, 5.212336475834444)	(44.0, 4.92996026699555)	(45.0, 4.684030162329387)	(46.0, 4.394775923968359)	(47.0, 3.994727983795731)	(48.0, 3.3268577277182314)	(49.0, 2.8716671913958787)	(50.0, 2.5020333804932067)	(51.0, 2.12108961664783)	(52.0, 1.7880290372959289)	(53.0, 1.3058217412891224)	(54.0, 0.9832951995036245)	(55.0, 0.7936343025787657)	(56.0, 0.6237132188713491)	(57.0, 0.5057916164842301)	(58.0, 0.34732514790832064)	(59.0, 0.24200230705505218)	(60.0, 0.18728054636366162)	(61.0, 0.12539143177253353)	(62.0, 0.0950036047187228)	(63.0, 0.07578983582419704)	(64.0, 0.05443682001647747)	(65.0, 0.04140845561891175)	(66.0, 0.027455129953551163)	(67.0, 0.02067354189061908)	(68.0, 0.01609257257855442)	(69.0, 0.010687467160587216)	(70.0, 0.008359721031681634)	(71.0, 0.0055804535256060404)	(72.0, 0.0033447651532108476)	(73.0, 0.0021699328320306287)	(74.0, 0.0011046930781246835)	(75.0, 0.0008329035112844836)	(76.0, 0.000661939106336616)	(77.0, 0.0005567302417533128)	(78.0, 0.0003594636206596192)	(79.0, 0.00017096440494786768)	(80.0, 0.0001183599726562161)	(81.0, 6.57555403645645e-05)	(82.0, 4.8220729600680635e-05)	(83.0, 3.5069621527767735e-05)	(84.0, 2.1918513454854832e-05)	(85.0, 1.7534810763883867e-05)	(86.0, 1.31511080729129e-05)	(87.0, 8.767405381941934e-06)	(88.0, 4.383702690970967e-06)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
fastp_SRR18396495_R1	(0.0, 7.879884297032238e-05)	(1.0, 0.0001510311156931179)	(2.0, 0.00022982995866344027)	(3.0, 0.0003020622313862358)	(4.0, 0.0005712916115348373)	(5.0, 0.0008799204131686)	(6.0, 0.0012870477685152657)	(7.0, 0.001943704793267952)	(8.0, 0.002698860371733542)	(9.0, 0.0042682706608924625)	(10.0, 0.005988712065744501)	(11.0, 0.008969934958121699)	(12.0, 0.014787916197430502)	(13.0, 0.02105242421357113)	(14.0, 0.03324654516322852)	(15.0, 0.0425054092122414)	(16.0, 0.05481116185610675)	(17.0, 0.06908031900398262)	(18.0, 0.08105774313547164)	(19.0, 0.11161199449721414)	(20.0, 0.15766991821336757)	(21.0, 0.20545484990462057)	(22.0, 0.27332691998305825)	(23.0, 0.3327018481611962)	(24.0, 0.4539864006330174)	(25.0, 0.6622189097523418)	(26.0, 0.820808147800363)	(27.0, 1.0357713914234026)	(28.0, 1.2571239078972858)	(29.0, 1.544398223086091)	(30.0, 2.0398787811132304)	(31.0, 2.450440452699353)	(32.0, 2.8702872546154783)	(33.0, 3.234416707981338)	(34.0, 3.5980733682893757)	(35.0, 4.1618331237502995)	(36.0, 4.543948413024135)	(37.0, 4.760008273878512)	(38.0, 4.950405978205554)	(39.0, 5.162414265217206)	(40.0, 5.338267016445975)	(41.0, 5.374035124584254)	(42.0, 5.24904045992258)	(43.0, 4.976212599278334)	(44.0, 4.792657261149215)	(45.0, 4.532686745049626)	(46.0, 4.177586325774117)	(47.0, 3.766210399477301)	(48.0, 3.079557281833912)	(49.0, 2.5878196688478625)	(50.0, 2.2834722710154876)	(51.0, 1.9665564577293455)	(52.0, 1.6533638897735519)	(53.0, 1.1859685526950845)	(54.0, 0.9068499177537076)	(55.0, 0.783864623587777)	(56.0, 0.6477330557862976)	(57.0, 0.536764585173341)	(58.0, 0.36684801344833584)	(59.0, 0.24296309915849404)	(60.0, 0.17226740387361977)	(61.0, 0.09941130697730921)	(62.0, 0.06793773578091296)	(63.0, 0.05755598821957298)	(64.0, 0.044449114005509355)	(65.0, 0.03477655603090228)	(66.0, 0.025406060287681442)	(67.0, 0.020540231734264034)	(68.0, 0.01757870855262942)	(69.0, 0.01403276061896491)	(70.0, 0.010736342354706425)	(71.0, 0.005890213512031599)	(72.0, 0.0031256874378227883)	(73.0, 0.002212934173416554)	(74.0, 0.0013986794627232225)	(75.0, 0.0010440846693567714)	(76.0, 0.0008405209916834388)	(77.0, 0.0006435238842576328)	(78.0, 0.00034802822311892384)	(79.0, 0.00013133140495053732)	(80.0, 0.00013789797519806417)	(81.0, 0.00013789797519806417)	(82.0, 0.00011163169420795672)	(83.0, 7.879884297032238e-05)	(84.0, 2.6266280990107462e-05)	(85.0, 1.3133140495053731e-05)	(86.0, 6.566570247526866e-06)	(87.0, 0.0)	(88.0, 6.566570247526866e-06)	(89.0, 6.566570247526866e-06)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
fastp_SRR18396495_R2	(0.0, 0.0008913869863529964)	(1.0, 0.0005964427629273725)	(2.0, 0.00030149853950174876)	(3.0, 0.0002818355912733738)	(4.0, 0.0003867046484913734)	(5.0, 0.0005702254986228726)	(6.0, 0.0008586154059723714)	(7.0, 0.0012977545830727447)	(8.0, 0.0017434480762492427)	(9.0, 0.0025561832696887393)	(10.0, 0.0034016900435088608)	(11.0, 0.00485019389633248)	(12.0, 0.00739326853386897)	(13.0, 0.010585220462941832)	(14.0, 0.016969124321087554)	(15.0, 0.021963513171094785)	(16.0, 0.028793110522417002)	(17.0, 0.039358668037130465)	(18.0, 0.049111490358404425)	(19.0, 0.07376882743678657)	(20.0, 0.11799079800240177)	(21.0, 0.15972212845908948)	(22.0, 0.21779992320963287)	(23.0, 0.27625131397651537)	(24.0, 0.3818085743825081)	(25.0, 0.5689277440397998)	(26.0, 0.7143483548207847)	(27.0, 0.9038401868976339)	(28.0, 1.1266344989572739)	(29.0, 1.4204644886499564)	(30.0, 1.879758187684414)	(31.0, 2.237866355135654)	(32.0, 2.6181805454528058)	(33.0, 2.9833673742662605)	(34.0, 3.425705057611783)	(35.0, 4.0219708540051)	(36.0, 4.397080917357808)	(37.0, 4.6813219426311194)	(38.0, 4.922632197605814)	(39.0, 5.189419079168404)	(40.0, 5.4378866472982255)	(41.0, 5.518537506614943)	(42.0, 5.463238741880677)	(43.0, 5.158489261605171)	(44.0, 4.88287371628804)	(45.0, 4.636228248027381)	(46.0, 4.345780285429978)	(47.0, 3.950351842241282)	(48.0, 3.2915185445852764)	(49.0, 2.8470113826185566)	(50.0, 2.489663515832147)	(51.0, 2.111112436539473)	(52.0, 1.7779499960739649)	(53.0, 1.312521457192254)	(54.0, 1.0028300225953493)	(55.0, 0.8114046672760432)	(56.0, 0.6379184750570914)	(57.0, 0.5206552061391395)	(58.0, 0.3584358832550464)	(59.0, 0.2474254318737177)	(60.0, 0.1930311627579566)	(61.0, 0.1293101018658696)	(62.0, 0.09613215388852497)	(63.0, 0.07840272890260694)	(64.0, 0.05736992861432189)	(65.0, 0.04184275382998183)	(66.0, 0.02640078515463139)	(67.0, 0.01926968926380742)	(68.0, 0.014897960441032063)	(69.0, 0.00992323453925321)	(70.0, 0.007563680751848218)	(71.0, 0.005053377694692354)	(72.0, 0.0030215397110936125)	(73.0, 0.0018286541852388675)	(74.0, 0.0008061808773633717)	(75.0, 0.0006423229754602474)	(76.0, 0.0006161057111557475)	(77.0, 0.0005440082343183728)	(78.0, 0.0003146071716539987)	(79.0, 0.00012453200544637448)	(80.0, 9.831474114187459e-05)	(81.0, 5.2434528608999786e-05)	(82.0, 3.277158038062486e-05)	(83.0, 2.6217264304499893e-05)	(84.0, 1.9662948228374918e-05)	(85.0, 1.3108632152249947e-05)	(86.0, 1.3108632152249947e-05)	(87.0, 1.3108632152249947e-05)	(88.0, 1.9662948228374918e-05)	(89.0, 1.3108632152249947e-05)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
